year,conference_ID,conference,state,team,seed,round,offense_efficiency,rank_offense_efficiency,points_above_offense_avg,rank_points_above_offense_avg,defense_efficiency,rank_defense_efficiency,points_above_defense_avg,rank_points_above_defense_avg,points_above_team_avg,rank_points_above_team_avg,games,wins,losses,win%,fieldgoal%,freethrow_fieldgoal,turnover%,turnover_forced%,rebound_offense%,rebound_defense%,opp_rebound_offense%,opp_rebound_defense%,2point%,3point%,block%,blocked%,assist%,opp_assist %,avg_height,experience,talent,freethrow%,opp_freethrow%,avg_points_possession,avg_points_nonpossession,%games_elite_team_loss,exp_win%_bubble_team,Column-45,Column-46,Column-47
3/20/10,ACC,2,South Carolina,Clemson,7,64,104.512,101,109.94,55,91.6833,17,90.3071,14,19.633,25,31,21,10,67.74194,51,35.3,21.2,25,36.2,66.4,33.6,63.8,51.2,33.6,12.3,8,53.3,50.7,76.722,1.583,61.661,65.9,67.7,1.047,0.912,30.403,1.5,,,
3/20/10,Ivy,15,New York,Cornell,12,16,113.894,9,115.443,16,97.8399,102,101.891,161,13.552,60,29,25,4,86.2069,56.4,28.9,18.5,20.9,32,70.3,29.7,68,50.3,43.7,10.5,8.3,60.7,51.4,77.273,2.416,1.23,73.2,71.9,1.139,0.978,16.574,1.9,,,
3/20/10,ACC,2,North Carolina ,Duke,1,1,114.554,6,119.296,4,91.1675,10,87.7467,5,31.5489,2,34,29,5,85.29412,50.3,37.9,16.4,21.9,40.4,67.5,32.5,59.6,46.8,38.2,10.1,9.6,52.6,49.1,78.99,2.027,88.055,76.3,68.5,1.155,0.914,31.735,8.4,,,
3/20/10,ASun,5,Tennessee,East Tennessee St.,16,64,100.26,190,100.3,199,96.0429,60,97.8928,90,2.40771,148,33,19,14,57.57576,48,40,21.2,24.2,35.1,66.2,33.8,64.9,48.3,31.4,9.9,8.8,44.4,56.8,76.269,1.558,16.46,66.2,66.2,0.999,0.961,13.94,-8.1,,,
3/20/10,SEC,28,Florida,Florida,10,64,107.29,59,112.433,34,98.2634,109,97.4388,84,14.9939,52,33,21,12,63.63636,49.4,33.8,18.3,20.6,36.7,67,33,63.3,50.5,31.3,7.1,10.1,54.2,52.9,77.298,1.486,89.841,70.2,67.3,1.074,0.981,29.304,0,,,
3/20/10,ACC,2,Florida,Florida St.,9,64,100.334,188,104.941,139,88.6542,1,86.3361,3,18.605,29,31,22,9,70.96774,50.9,38.8,24.7,23.7,38.6,67.4,32.6,61.4,51.1,33.6,17.8,6.4,56.6,47.1,79.391,1.262,83.764,64.6,66.8,1.008,0.886,31.177,2.8,,,
3/20/10,BE,8,Washington D.C,Georgetown,3,64,110.137,30,116.551,12,97.8964,104,92.2687,29,24.2828,10,33,23,10,69.69697,55.6,37.2,20.8,19.8,32.8,67.8,32.2,67.2,54.6,38.8,12.9,10.5,58.4,57.1,77.612,1.295,87.834,71.2,71.6,1.102,0.98,35.728,4.3,,,
3/20/10,ACC,2,Georgia,Georgia Tech,10,32,102.079,151,108.997,67,93.6062,33,90.9613,19,18.0357,32,33,21,12,63.63636,50.6,37.4,23.1,21.3,38.3,65.7,34.3,61.7,48.9,36.7,14.1,8,52.3,57.3,78.311,1.267,83.706,64.2,66.7,1.024,0.933,33.163,1.3,,,
3/20/10,WCC,33,Washington,Gonzaga,8,32,110.661,25,112.378,36,96.8793,79,95.585,62,16.7934,42,31,25,6,80.64516,54.4,49.3,18.6,18.3,32.4,71.4,28.6,67.6,54.2,36.5,10.3,7.3,50.1,50.3,78.186,1.25,51.509,66.6,65.2,1.103,0.966,22.1,2.5,,,
3/20/10,CUSA,13,Texas,Houston,13,64,109.115,38,111.84,41,103.912,240,102.537,174,9.30246,84,33,18,15,54.54545,48.1,33.3,12.5,23.4,30.8,61.7,38.3,69.2,45.2,35.6,7.3,8.2,45.6,49.7,76.061,1.998,23.414,71,70.9,1.093,1.042,20.266,-6.4,,,
3/20/10,B12,7,Kansas,Kansas,1,32,115.923,4,119.854,2,90.9538,9,87.3419,4,32.5121,1,34,32,2,94.11765,55.1,42.4,18.5,20.2,38.2,68.3,31.7,61.8,52.3,40.9,15.8,9.2,60,55.6,77.198,1.425,85.29,70.1,67.7,1.168,0.912,33.083,11.7,,,
3/20/10,B12,7,Kansas,Kansas St.,2,8,109.484,34,115.425,17,95.5026,49,90.4885,16,24.9367,7,32,25,7,78.125,50.6,52.1,20.2,23.6,41,66.8,33.2,59,49.2,35.7,12.5,8.8,55.7,52.2,76.713,1.717,43.295,66.5,69.3,1.1,0.958,35.3,6.8,,,
3/20/10,SEC,28,Kentucky,Kentucky,1,8,111.703,19,114.384,23,92.007,21,89.4743,8,24.9097,8,34,32,2,94.11765,53,43.5,20.5,19.9,40.8,68,32,59.2,53.8,34.1,17.8,7.6,52.6,46.9,78.675,0.851,90.246,67.9,70.1,1.12,0.922,24.373,8.6,,,
3/20/10,Pat,25,Pennsylvania,Lehigh,16,64,107.245,60,104.907,140,99.2673,130,106.362,252,-1.45422,191,32,22,10,68.75,51.6,43.4,18.5,19.4,29.7,70.9,29.1,70.3,48,40,6.6,8.1,59.2,57.9,76.36,1.651,10.619,71.6,71.2,1.066,0.994,7.914,-6.8,,,
3/20/10,BE,8,Kentucky,Louisville,9,64,110.269,29,115.013,19,100.703,157,97.1787,77,17.834,34,32,20,12,62.5,51.5,36.4,19.9,22.3,39.7,62.8,37.2,60.3,51.9,33.9,11.1,5.9,58.6,56.2,76.988,1.649,78.786,70.3,70,1.111,1.013,30.501,-0.1,,,
3/20/10,BE,8,Wisconsin,Marquette,6,64,111.318,24,114.599,22,98.3209,112,94.1043,46,20.4947,19,33,22,11,66.66667,52.5,35.1,15.8,22.1,31.4,66.9,33.1,68.6,47.9,40.6,5.6,10.1,60,55.9,74.65,2.201,17.888,74,68.1,1.117,0.983,31.568,1.8,,,
3/20/10,ACC,2,Maryland,Maryland,4,32,111.617,21,117.599,8,96.108,61,94.8962,53,22.7026,13,30,22,8,73.33333,51.9,33.9,16.7,21.5,35.3,62.9,37.1,64.7,49.9,38.8,10.9,7.9,56.1,47.7,77.918,2.003,75.457,72.3,70,1.115,0.957,30.926,3.3,,,
3/20/10,B10,6,Michigan,Michigan St.,5,4,108.383,48,112.268,37,95.439,47,91.9702,26,20.2975,20,32,24,8,75,51.5,36.2,21,19.4,40.5,71.6,28.4,59.5,52.1,33.3,8.9,6.1,62,57.4,76.501,1.634,87.758,68.1,71.5,1.088,0.954,28.984,3.5,,,
3/20/10,B10,6,Minnesota,Minnesota,11,64,108.613,45,112.547,33,96.248,67,93.7989,42,18.7481,28,34,21,13,61.76471,53.7,34.3,19.1,21.6,33.4,68,32,66.6,50.5,40.4,16.1,6.9,63.7,58.7,77.323,1.739,60.317,70.2,68.2,1.094,0.961,30.379,-0.3,,,
3/20/10,B12,7,Missouri,Missouri,10,32,107.124,63,110.105,52,91.6689,15,90.4261,15,19.6787,24,32,22,10,68.75,50.3,33.5,18.1,27.3,34.8,62.1,37.9,65.2,47.7,37.1,12.1,7.5,55.7,49,77.331,1.738,48.074,72.8,70,1.079,0.915,29.614,1.6,,,
3/20/10,BSky,9,Montana,Montana,14,64,108.574,46,106.707,104,97.5412,95,98.1992,95,8.50753,91,29,20,9,68.96552,54.5,37.3,19.1,19.8,30,70.3,29.7,70,52,39.8,9,7.5,48.4,45.5,77.495,2.025,21.883,72.2,66.1,1.093,0.979,11.471,-4.6,,,
3/20/10,MEAC,18,Maryland,Morgan St.,15,64,107.806,54,105.657,127,98.5324,119,103.75,202,1.90682,151,36,27,9,75,47.9,44.2,19.1,20.3,40.1,65.4,34.6,59.9,46.8,33.8,9.4,9.5,48.6,46.7,76.468,1.776,0.2,70.3,67.1,1.081,0.989,11.49,-3.9,,,
3/20/10,OVC,22,Kentucky,Murray St.,13,32,112.056,15,108.952,68,90.0948,7,94.3666,48,14.5856,55,32,28,4,87.5,55.5,42.9,21.4,24.4,39.1,66.7,33.3,60.9,55.4,37.2,14,7.7,56.7,51.1,75.781,1.736,12.64,70.3,69.9,1.124,0.901,9.836,0,,,
3/20/10,MWC,20,New Mexico,New Mexico,3,32,111.766,16,114.142,24,97.6778,98,96.7568,70,17.3849,39,33,29,4,87.87879,51,45.6,16.4,20.3,35.8,73.2,26.8,64.2,47.9,37.5,10.8,7.3,56.7,55.8,77.047,1.508,49.461,67.7,67.7,1.122,0.982,21.234,4.9,,,
3/20/10,WAC,32,New Mexico,New Mexico St.,12,64,108.915,40,111.342,45,108.027,316,105.22,231,6.12172,112,32,21,11,65.625,53.4,38,17.9,18.6,29.7,65.9,34.1,70.3,51.7,37.4,8,7.1,53.4,57.4,76.503,1.708,19.361,70.1,68.9,1.086,1.079,21.528,-2.3,,,
3/20/10,SB,26,Texas,North Texas,15,64,104.924,96,102.939,162,100.028,145,103.298,194,-0.35881,178,30,22,8,73.33333,50.9,52.8,21.1,18.3,32.2,70.1,29.9,67.8,51.5,33.1,6.8,10.7,49.6,44.5,76.493,1.925,20.119,71.8,71.2,1.05,0.999,10.93,-3.9,,,
3/20/10,MVC,19,Iowa,Northern Iowa,9,16,106.921,67,108.029,81,91.4167,11,89.7638,9,18.2648,31,32,28,4,87.5,49.7,36.4,17.7,20.6,30.7,74.1,25.9,69.3,47.7,35.3,6.4,6.1,49.6,44.3,76.605,1.964,12.129,75.4,69,1.066,0.914,18.366,3.7,,,
3/20/10,BE,8,Indiana,Notre Dame,6,64,116.815,2,119.809,3,105.859,281,101.439,152,18.3693,30,34,23,11,67.64706,54.1,39.1,15.9,16,34.5,69.5,30.5,65.5,51.5,39.4,7.8,9.1,63.9,55.8,76.827,2.332,57.766,72.3,74.4,1.169,1.059,27.053,0.5,,,
3/20/10,Sum,30,California,Oakland,14,64,106.79,71,107.635,90,102.102,186,103.917,209,3.71824,133,32,24,8,75,49.4,40.6,19.6,18.3,37.2,68.8,31.2,62.8,50,32,11.3,8.8,49.3,47.2,76.493,1.964,15.114,71.5,67.6,1.075,1.025,18.062,-1.1,,,
3/20/10,MAC,17,Ohio,Ohio,14,32,104.266,108,105.808,122,97.5162,93,98.4546,97,7.35379,100,34,20,14,58.82353,48.9,40.8,18.1,21.4,31.1,66.1,33.9,68.9,46.3,35.8,6.7,9.1,57.5,56.9,76.578,1.364,24.434,73.3,70.3,1.046,0.976,13.908,-7.8,,,
3/20/10,B10,6,Ohio,Ohio St.,2,16,113.734,10,117.429,9,94.2241,40,91.9581,25,25.4713,6,34,27,7,79.41176,56.4,35.7,17.3,21.7,29.4,71.5,28.5,70.6,55.5,38.8,12,5.9,54.8,56,77.796,1.975,77.427,68.9,70.6,1.136,0.937,30.606,5.7,,,
3/20/10,B12,7,Oklahoma,Oklahoma St.,7,64,107.342,58,111.497,43,98.4707,117,94.9637,55,16.5333,45,32,22,10,68.75,52.3,36.7,18.4,19.3,29.5,72.4,27.6,70.5,52,35.2,7.1,9.1,49.1,49.1,75.231,1.456,59.468,71.5,68.8,1.073,0.984,30.206,1.8,,,
3/20/10,CAA,12,Virginia,Old Dominion,11,32,105.817,87,107.842,85,89.6823,5,90.1999,12,17.6423,35,34,26,8,76.47059,48.9,30.2,20.2,22.5,42.8,70.4,29.6,57.2,49.4,31.6,8.7,8.3,60,53.3,77.248,1.96,4.171,64.5,66.4,1.065,0.901,20.316,0.6,,,
3/20/10,BE,8,Pennsylvania,Pittsburgh,3,32,106.642,76,111.307,46,96.3626,73,92.5315,31,18.7753,27,32,24,8,75,49.6,42.6,19.5,16.9,37.3,68.4,31.6,62.7,48.8,34.3,10.5,10.8,67.1,50.9,76.381,1.44,68.381,69.5,65.6,1.073,0.967,29.605,3.6,,,
3/20/10,B10,6,Indiana,Purdue,4,16,106.707,73,110.762,48,91.6428,14,88.1665,6,22.5959,14,32,27,5,84.375,49.4,39.8,16.3,23.8,30.7,68.6,31.4,69.3,50.1,31.9,12.1,6.8,56.5,51.4,77.013,1.783,73.138,72.6,71,1.069,0.916,29.198,6.6,,,
3/20/10,A10,1,Virginia,Richmond,7,64,103.465,123,108.108,78,93.4488,30,92.8809,36,15.2274,51,34,26,8,76.47059,51,32.6,16.9,22.8,26.7,64.8,35.2,73.3,50,35.1,12.1,9.4,51.4,45.7,77.704,2.066,22.243,69.7,70.6,1.042,0.936,24.758,2.6,,,
3/20/10,NEC,21,Illinois,Robert Morris,15,64,100.862,180,99.6218,214,96.3557,72,101.452,154,-1.83054,194,34,23,11,67.64706,49,45.9,21.7,23.2,34.5,67.5,32.5,65.5,46.7,36.5,7.2,8.5,53.6,57.2,75.785,1.814,7.912,66.1,71.6,1.013,0.971,10.542,-6.5,,,
3/20/10,WCC,33,California,Saint Mary's,10,16,116.162,3,116.442,13,97.6123,97,97.0364,75,19.4058,26,30,25,5,83.33333,55.7,32.1,17,16.3,33.9,69.1,30.9,66.1,52.3,41.1,11.5,6.6,58.5,38.2,77.672,1.478,22.783,76.5,64.6,1.167,0.981,17.876,1.9,,,
3/20/10,Slnd,29,Texas,Sam Houston St.,14,64,111.74,18,110.763,47,101.283,175,103.694,200,7.06873,101,28,21,7,75,54.3,39.5,18.9,21.1,34.4,69.6,30.4,65.6,52.1,38.5,6,9,72,67.7,74.737,2.309,2.044,70.9,69.3,1.125,1.018,12.73,-2.5,,,
3/20/10,MWC,20,California,San Diego St.,11,64,107.887,53,111.49,44,96.0161,59,94.1721,47,17.3175,40,31,23,8,74.19355,52,41,21,20.7,40.2,68.2,31.8,59.8,53.6,32.3,13.1,8.6,52,56.7,77.161,1.438,48.75,61.4,69.6,1.08,0.965,24.05,1.3,,,
3/20/10,MAAC,16,New York,Siena,13,64,106.943,66,109.569,64,92.6837,25,95.6534,64,13.9156,58,33,27,6,81.81818,49.8,39.2,17.4,21.7,35.6,70.1,29.9,64.4,50.3,32.3,8.7,7.1,52.6,53.1,76.591,2.178,13.214,67,63.6,1.074,0.929,16.852,0.9,,,
3/20/10,BE,8,New York,Syracuse,1,16,114.239,7,118.167,7,94.217,39,90.5783,17,27.5886,3,32,28,4,87.5,57.3,37.4,21.1,22.7,37.2,65,35,62.8,57.2,38.5,17.9,5.7,64.4,64.4,78.177,1.804,56.087,67.1,63.8,1.14,0.936,28.835,7.5,,,
3/20/10,A10,1,Pennsylvania,Temple,5,64,103.886,116,107.306,93,89.1959,4,86.2797,2,21.0266,17,34,29,5,85.29412,48.9,27.7,16.8,18.1,32.5,72.4,27.6,67.5,48,33.8,8,7.8,60.9,47.6,77.593,1.792,31.121,68.9,69.5,1.039,0.898,23.817,5.3,,,
3/20/10,SEC,28,Tennessee,Tennessee,6,8,103.24,127,106.604,106,91.8969,19,89.2115,7,17.3928,38,33,25,8,75.75758,50.2,36,18.7,23.7,32.5,68.2,31.8,67.5,51.7,31.3,11,10.6,53.3,51.9,78.145,1.941,51.85,66.9,69.6,1.042,0.919,29.253,3.9,,,
3/20/10,B12,7,Texas,Texas,8,64,108.636,44,113.444,26,93.5525,31,92.8117,33,20.6323,18,33,24,9,72.72727,51.3,40.4,18.7,20.3,39.6,68.4,31.6,60.4,51.2,34.5,13.1,7.9,48.8,46.4,76.416,1.575,85.262,63.4,68.6,1.095,0.939,31.848,3.9,,,
3/20/10,B12,7,Texas,Texas A&M,5,32,107.13,62,112.093,38,97.1712,87,91.9447,24,20.1487,21,31,22,9,70.96774,49.8,49.9,18.4,20.9,33.9,69.5,30.5,66.1,49.4,33.6,9.4,12.4,50.8,55.6,76.731,1.698,77.137,66.3,70.2,1.066,0.969,35.891,4.4,,,
3/20/10,BW,11,California,UC Santa Barbara,15,64,99.8584,196,100.038,203,97.4716,91,97.6604,86,2.37748,149,28,19,9,67.85714,51.3,46.9,22.8,22.3,27.5,67.3,32.7,72.5,48.2,37.8,9.7,7.9,61.1,57.2,76.86,1.468,8.349,68.2,66.4,0.996,0.972,13.504,-4.1,,,
3/20/10,MWC,20,Nevada,UNLV,8,64,107.214,61,109.859,59,94.0021,36,92.6156,32,17.2431,41,32,24,8,75,52.2,31.2,17.3,22.6,28.6,69.6,30.4,71.4,53.6,33.1,10.3,7.3,61.2,51,77.031,1.461,51.719,72.1,70.2,1.071,0.941,22.024,1,,,
3/20/10,WAC,32,Arkansas,Utah St.,12,64,117.043,1,116.361,14,95.6534,53,95.0722,59,21.2893,16,33,26,7,78.78788,55.5,30.4,16.3,17.6,33.8,73,27,66.2,52.2,42.2,9.7,8.3,62.7,51.5,76.449,1.965,9.11,76.2,70.9,1.172,0.959,15.1,-0.4,,,
3/20/10,CUSA,13,Texas,UTEP,12,64,106.576,78,107.504,91,90.3511,8,89.9248,11,17.5793,36,32,26,6,81.25,53,40.3,18.6,22.5,29.2,69.7,30.3,70.8,53.4,34.7,10.3,6.1,54.6,53.2,77.727,1.843,23.484,67.2,66.9,1.071,0.907,19.818,2.1,,,
3/20/10,SEC,28,Tennessee,Vanderbilt,4,64,109.144,37,113.609,25,98.7092,123,96.0838,66,17.5253,37,31,23,8,74.19355,52.7,48,19.4,19.3,32.7,65,35,67.3,51.6,37,12.3,10.3,50.5,47.9,78.15,1.374,72.84,72.7,63.5,1.1,0.992,29.018,3.2,,,
3/20/10,AE,3,Vermont,Vermont,16,64,104.818,98,103.697,150,94.7835,44,100.573,135,3.12414,138,34,25,9,73.52941,48.6,50.6,20.7,20.1,36.2,66.7,33.3,63.8,48.8,32.1,10.4,9.4,51.1,47.3,76.035,2.038,26.761,68.9,68.8,1.041,0.948,8.712,-5.1,,,
3/20/10,BE,8,Pennsylvania,Villanova,2,32,113.54,11,118.572,5,100.342,150,95.5965,63,22.9755,12,31,24,7,77.41935,53,44,19.1,20.9,38,68.1,31.9,62,51.1,37.6,11.2,11.3,50.2,60.6,76.819,1.602,89.439,75.1,70.5,1.138,1.004,33.157,5.5,,,
3/20/10,ACC,2,North Carolina ,Wake Forest,9,32,100.586,182,106.69,105,94.4855,43,91.7943,23,14.8954,54,29,19,10,65.51724,47.4,41,21.1,19.6,38.5,66.1,33.9,61.5,47.6,31.3,13.1,8.3,45,47.8,77.913,1.84,78.599,66,69.8,1.014,0.951,30.998,1,,,
3/20/10,P10,23,Washington,Washington,11,16,108.203,50,111.513,42,95.544,50,93.6021,39,17.9107,33,33,24,9,72.72727,49.4,42,17.5,22,37.4,68.4,31.6,62.6,49.6,32.5,9.6,6.8,50.2,46.2,75.719,1.502,80.577,72.7,68.3,1.089,0.954,24.044,1.2,,,
3/20/10,BE,8,West Virginia,West Virginia,2,4,111.763,17,117.329,10,97.5829,96,91.5966,22,25.7322,4,33,27,6,81.81818,49.3,38.2,18.1,20.9,42.4,68.8,31.2,57.6,48.8,33.6,11.3,6.9,62.1,52.5,78.334,1.753,69.372,69.6,69,1.124,0.982,34.312,8,,,
3/20/10,BSth,10,South Carolina,Winthrop,16,68,92.626,308,90.8904,318,91.6796,16,95.0021,57,-4.11173,214,30,17,13,56.66667,41.9,35.4,18.1,22.8,34,70.3,29.7,66,42.6,26.5,11,8.3,47.7,56.8,76.909,1.541,12.3,63.9,66.9,0.93,0.92,11.305,-8.7,,,
3/20/10,B10,6,Wisconsin,Wisconsin,4,32,111.356,22,115.399,18,92.7586,28,89.8348,10,25.564,5,31,23,8,74.19355,51.6,32.3,14.7,20.1,30.4,74.2,25.8,69.6,49.9,36.1,10.1,7.2,54.1,47.3,76.023,1.925,73.327,73.5,69.1,1.116,0.929,31.074,3.9,,,
3/20/10,SC,27,South Carolina,Wofford,13,64,104.328,106,104.267,146,93.6055,32,94.8414,52,9.42513,83,33,25,8,75.75758,49.2,44.6,18.2,21.6,33.5,70.7,29.3,66.5,48,34.7,5.8,10.7,57.4,43.5,75.379,1.877,9.27,67.3,67.7,1.051,0.942,14.561,-1.9,,,
3/20/10,A10,1,Ohio,Xavier,6,16,110.624,26,114.769,20,95.6034,52,94.9437,54,19.8256,23,32,24,8,75,52.5,42.4,18.3,18.2,35,70.6,29.4,65,51,37.2,9.1,11.6,51.9,52.8,76.982,1.45,54.813,71.3,65.6,1.111,0.959,27.451,2.8,,,
3/20/09,MAC,17,Ohio,Akron,13,64,100.99,174,102.057,173,91.9536,10,95.0743,45,6.9826,94,34,22,12,64.70588,48.2,36.4,20.9,26.8,34.5,63.7,36.3,65.5,47.4,32.9,6.8,7.3,53.6,48.6,76.326,1.461,1.37,71.5,69.2,1.01,0.92,14.565,-5.4,,,
3/20/09,SWAC,31,Alabama,Alabama St.,16,68,105.013,99,101.941,178,96.2504,64,103.957,203,-2.01623,186,29,20,9,68.96552,51.7,36.5,20.6,19.3,34.8,64.5,35.5,65.2,52.8,32.9,11.3,7.1,54.8,45.9,77.353,2.023,0.201,63.3,66.1,1.039,0.951,10.21,-5.1,,,
3/20/09,Pat,25,Washington D.C,American,14,64,104.872,104,104.705,128,94.1783,25,100.204,124,4.50143,114,31,24,7,77.41935,53.7,32.8,21.4,20.7,31.9,70.6,29.4,68.1,52.1,37.7,7.4,9.7,55.9,51.6,74.853,2.575,8.688,64.8,71.8,1.041,0.943,11.588,-2.3,,,
3/20/09,P10,23,Arizona,Arizona,12,16,111.384,19,117.23,7,105.805,267,101.217,143,16.0133,37,32,19,13,59.375,53.2,37,19.4,18.3,36.1,65.9,34.1,63.9,50.7,39.5,9,6,56.3,62.5,77.277,1.402,80.614,73.4,68.2,1.114,1.056,33.867,0.8,,,
3/20/09,P10,23,Arizona,Arizona St.,6,32,113.584,9,117.682,6,98.1255,96,94.244,38,23.4381,11,33,24,9,72.72727,56.3,38,18.7,19.7,29.9,69.7,30.3,70.1,57.5,36.6,6.3,7.2,65.6,56.1,76.895,1.569,46.257,74,73.4,1.13,0.976,32.67,4.8,,,
3/20/09,AE,3,New York,Binghamton,15,64,103.334,137,101.747,184,98.5663,106,102.618,174,-0.87142,177,30,22,8,73.33333,49,41.8,19.5,21.6,31.9,65.1,34.9,68.1,48.7,33.1,11.1,9.3,49.9,55.2,75.646,1.92,1.026,68.6,69.8,1.026,0.983,8.089,-4.5,,,
3/20/09,ACC,2,Massachusetts,Boston College,7,64,110.121,29,113.378,30,103.753,229,101.263,146,12.1159,64,33,22,11,66.66667,50,37,19.6,18.4,40.8,62.9,37.1,59.2,49.7,33.7,10.5,11.8,56.5,48.2,77.39,1.241,56.026,73.4,69.3,1.096,1.031,26.908,0.5,,,
3/20/09,Horz,14,Indiana,Butler,9,64,106.663,79,109.777,63,92.7027,15,93.6264,33,16.1506,35,30,25,5,83.33333,51.7,43.3,20,20.8,32.3,70.4,29.6,67.7,50.7,35.3,9.7,10.8,58.7,52.5,76.231,0.713,30.264,72.1,71,1.067,0.927,18.098,2.4,,,
3/20/09,MWC,20,Utah,BYU,8,64,111.601,17,114.296,23,93.4846,22,92.6399,26,21.6562,19,31,24,7,77.41935,55.1,35.4,16.5,20.1,28.6,74.3,25.7,71.4,54.2,38,10,6.1,59.2,50.7,77.25,1.662,31.099,72.8,70.4,1.117,0.937,22.349,2.3,,,
3/20/09,BW,11,California,Cal St. Northridge,15,64,101.819,164,101.374,197,97.0181,79,96.2591,61,5.11477,108,29,16,13,55.17241,51.6,34.3,24.4,23.9,36.8,67.9,32.1,63.2,50.4,36,7.7,6.7,53.3,57.6,76.332,2.441,6.747,69,73.5,1.023,0.973,16.261,-6.7,,,
3/20/09,P10,23,California,California,7,64,112.094,13,116.839,12,101.753,185,98.6172,91,18.2213,27,32,22,10,68.75,54.1,34.3,17.9,18.6,32.2,69.6,30.4,67.8,50.3,43.4,4.9,8.1,57.3,49.9,77.005,1.558,60.144,75.6,70.7,1.115,1.015,32.972,3.2,,,
3/20/09,SC,27,Tennessee,Chattanooga,16,64,105.072,97,104.271,135,106.381,279,108.116,285,-3.84568,209,32,16,16,50,51.2,47.4,21.4,19.5,33.7,68.5,31.5,66.3,50.3,34.9,6.7,10.4,53.4,61,76.541,2.468,7.512,65.1,65.4,1.041,1.062,16.373,-9.4,,,
3/20/09,ACC,2,South Carolina,Clemson,7,64,111.849,16,116.758,13,95.9776,57,96.4646,62,20.2938,22,31,23,8,74.19355,53.3,31.8,20.3,24.4,39.6,62.6,37.4,60.4,51.4,37.9,14,8.3,52.1,53.1,76.667,1.616,56.969,68.4,66.4,1.117,0.965,26.706,2.7,,,
3/20/09,Horz,14,Ohio,Cleveland St.,13,32,100.705,180,104.438,133,92.5419,13,92.7341,27,11.7042,72,32,22,10,68.75,46.9,37.1,19.3,24.5,33.5,66.1,33.9,66.5,47.1,31,9.2,9.8,58.3,54.4,76.246,1.997,14.271,70.5,68.2,1.006,0.927,20.688,-1.4,,,
3/20/09,BE,8,Connecticut,Connecticut,1,4,111.344,20,114.597,20,91.4777,9,86.5571,3,28.0401,4,31,27,4,87.09677,51.1,45.1,18.2,17.3,39.9,68.7,31.3,60.1,50.8,34.7,17.8,8.4,56.2,49.9,78.134,2.167,82.019,67.7,70.9,1.11,0.918,32.844,8.7,,,
3/20/09,Ivy,15,New York,Cornell,14,64,109.048,43,108.108,84,96.7642,76,102.611,173,5.49712,104,28,19,9,67.85714,54,32.9,19.7,20.4,32.3,69.6,30.4,67.7,50.5,40.7,10,8.7,58.8,49.6,77.251,1.919,0.507,73.7,69.3,1.087,0.965,11.397,-4.8,,,
3/20/09,A10,1,Ohio,Dayton,11,32,102.337,153,103.115,155,93.129,17,93.6967,34,9.41849,83,33,26,7,78.78788,47.7,39.1,20.8,22.3,38,70.3,29.7,62,46.9,33.1,10.8,9.3,58.7,56.6,77.129,1.557,49.618,64.5,70.1,1.018,0.928,18.192,1.1,,,
3/20/09,ACC,2,North Carolina ,Duke,2,16,111.86,15,117.869,5,94.5432,34,92.541,25,25.3284,7,34,28,6,82.35294,50.9,41.1,17.7,23.6,37.7,66.8,33.2,62.3,50.2,34.9,9.8,10,50.3,43.8,77.839,1.702,93.797,72.3,69,1.118,0.94,31.839,7.8,,,
3/20/09,ASun,5,Tennessee,East Tennessee St.,16,64,107.79,64,106.255,105,96.8366,77,101.161,141,5.09407,109,32,22,10,68.75,51.3,39.8,19.1,22.7,32,68.2,31.8,68,51.4,34.2,10.9,6.2,44.9,52,76.678,1.917,3.021,71.3,69.1,1.067,0.958,8.955,-5.9,,,
3/20/09,ACC,2,Florida,Florida St.,5,64,100.327,186,105.685,111,94.8233,39,89.7283,7,15.9569,38,34,25,9,73.52941,49.2,39.2,22.9,22.6,35,64.1,35.9,65,48.1,34.3,16,8.3,52.1,47.7,78.686,1.372,81.218,72.3,68.9,1.002,0.95,32.5,5,,,
3/20/09,WCC,33,Washington,Gonzaga,4,16,114.842,5,116.862,11,89.7464,5,90.9086,11,25.9534,5,30,25,5,83.33333,55.1,34.6,16.5,22.1,31.4,69.5,30.5,68.6,52.9,39.9,13.4,7.1,52.6,51,78.527,2.076,79.37,70.8,70,1.139,0.89,24.529,4.4,,,
3/20/09,B10,6,Illinois,Illinois,5,64,101.817,165,106.425,104,89.7271,4,87.3285,4,19.0963,23,33,24,9,72.72727,51,22.9,19.5,21.7,30.7,67.2,32.8,69.3,50.3,35.3,9.7,5.9,70.2,54.5,77.647,1.841,52.338,71.1,63.3,1.021,0.895,30.507,3.8,,,
3/20/09,B12,7,Kansas,Kansas,3,16,110.702,23,114.807,16,94.4339,30,91.6765,16,23.1309,13,32,25,7,78.125,53.6,40.2,20.9,19.7,37,70.9,29.1,63,52.1,38,11.5,8.1,59.8,57.3,77.107,0.883,78.001,72.8,71.7,1.106,0.943,30.532,5.4,,,
3/20/09,BE,8,Kentucky,Louisville,1,8,105.801,88,109.217,70,88.4266,3,83.849,2,25.3676,6,33,28,5,84.84848,51.9,32.2,19.7,23.6,34.7,68.2,31.8,65.3,50.5,36,15.7,8.9,61.9,52.6,77.328,1.718,81.722,64.3,67.9,1.064,0.887,31.05,8,,,
